video_id,creatorEmail,genre,views,redViews,comments,likes,dislikes,videosAddedToPlaylists,videosRemovedFromPlaylists,shares,estimatedMinutesWatched,estimatedRedMinutesWatched,averageViewDuration,averageViewPercentage,annotationClickThroughRate,annotationCloseRate,annotationImpressions,annotationClickableImpressions,annotationClosableImpressions,annotationClicks,annotationCloses,cardClickRate,cardTeaserClickRate,cardImpressions,cardTeaserImpressions,cardClicks,cardTeaserClicks,subscribersGained,subscribersLost,timestamp
IBaJNoebnrU,jmills@example.net,History,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,112.0,36.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 07:23:27
IBaJNoebnrU,jmills@example.net,History,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,145.0,47.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2020-08-12 15:17:29
IBaJNoebnrU,jmills@example.net,History,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,78.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 16:19:16
IBaJNoebnrU,jmills@example.net,History,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 17:20:46
IBaJNoebnrU,jmills@example.net,History,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,105.0,34.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-13 03:52:57
IBaJNoebnrU,jmills@example.net,History,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,82.0,26.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-13 03:55:20
IBaJNoebnrU,jmills@example.net,History,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,235.0,76.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-13 04:58:16
IBaJNoebnrU,jmills@example.net,History,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,107.0,35.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-13 05:00:16
IBaJNoebnrU,jmills@example.net,History,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,265.0,86.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-13 05:22:25
IBaJNoebnrU,jmills@example.net,History,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-13 05:23:50
IBaJNoebnrU,jmills@example.net,History,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,210.0,68.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 01:19:29
IBaJNoebnrU,jmills@example.net,History,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,111.0,36.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 03:32:07
IBaJNoebnrU,jmills@example.net,History,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,148.0,48.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 14:18:29
IBaJNoebnrU,jmills@example.net,History,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,156.0,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 14:19:20
IBaJNoebnrU,jmills@example.net,History,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,244.0,79.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 14:19:48
IBaJNoebnrU,jmills@example.net,History,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,78.0,25.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 14:46:17
IBaJNoebnrU,jmills@example.net,History,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,267.0,86.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 15:19:53
IBaJNoebnrU,jmills@example.net,History,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,80.0,26.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 15:19:54
IBaJNoebnrU,jmills@example.net,History,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,77.0,25.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 15:21:29
IBaJNoebnrU,jmills@example.net,History,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 17:23:11
IBaJNoebnrU,jmills@example.net,History,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,110.0,35.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 17:43:00
IBaJNoebnrU,jmills@example.net,History,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 18:18:52
IBaJNoebnrU,jmills@example.net,History,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,255.0,82.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 18:19:04
IBaJNoebnrU,jmills@example.net,History,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,39.0,12.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 18:56:19
IBaJNoebnrU,jmills@example.net,History,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,307.0,99.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 21:49:22
IBaJNoebnrU,jmills@example.net,History,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,307.0,99.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 21:53:05
IBaJNoebnrU,jmills@example.net,History,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,235.0,76.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-15 02:19:40
IBaJNoebnrU,jmills@example.net,History,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,121.0,39.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-15 02:20:46
IBaJNoebnrU,jmills@example.net,History,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,184.0,59.760000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-15 07:01:33
IBaJNoebnrU,jmills@example.net,History,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,92.0,30.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-15 07:17:10
IBaJNoebnrU,jmills@example.net,History,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,142.0,46.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-15 10:06:12
IBaJNoebnrU,jmills@example.net,History,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-15 14:02:31
IBaJNoebnrU,jmills@example.net,History,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-15 14:55:26
IBaJNoebnrU,jmills@example.net,History,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,307.0,99.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-15 15:25:23
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,262.0,36.0,3.0,20.0,1.0,16.0,1.0,0.0,368.0,52.0,84.0,61.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2020-08-10 00:02:53
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,134.0,20.0,2.0,4.0,0.0,5.0,4.0,0.0,154.0,31.0,69.0,50.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2020-08-10 01:51:03
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,57.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,54.0,9.0,57.0,42.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-10 02:47:35
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,68.0,14.0,0.0,3.0,0.0,3.0,0.0,3.0,64.0,16.0,57.0,41.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2020-08-10 03:44:55
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,35.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,34.0,2.0,59.0,43.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-10 06:35:30
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,32.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,41.0,30.130000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-10 06:35:31
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,30.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,30.0,5.0,60.0,43.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-10 07:07:13
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,38.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,4.0,70.0,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2020-08-10 07:13:21
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,68.0,49.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-10 07:13:23
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,24.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,4.0,51.0,37.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-10 19:27:52
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,20.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,7.0,93.0,68.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-10 19:28:36
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,81.0,59.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-10 19:32:28
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,21.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,4.0,61.0,44.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-10 19:36:45
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,43.0,31.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-11 16:14:49
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,59.0,43.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-11 16:34:47
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,49.0,36.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-11 20:51:48
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,53.0,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-11 22:30:11
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,50.0,36.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-11 22:36:41
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,26.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,32.0,2.0,74.0,54.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-08-11 23:17:47
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,98.0,71.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-11 23:36:56
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,20.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,53.0,38.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 03:48:37
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,76.0,55.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 07:11:34
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,18.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,20.0,3.0,67.0,49.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 07:51:37
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,85.0,62.13999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 07:51:50
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,2.0,85.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 08:02:09
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,75.0,55.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 08:41:21
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,38.0,28.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 09:26:29
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,15.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,7.0,0.0,31.0,22.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 09:29:18
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,9.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,2.0,66.0,48.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 09:41:49
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,58.0,42.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 15:46:55
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,67.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-12 15:54:10
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,42.0,30.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-13 11:53:23
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,75.0,55.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-13 12:00:32
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,40.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-13 23:05:11
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,111.0,81.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-13 23:05:11
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,54.0,39.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 04:36:49
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,69.0,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 04:36:49
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,38.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 07:40:30
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,9.0,4.0,0.0,0.0,0.0,8.0,1.0,0.0,13.0,4.0,92.0,67.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 08:58:58
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,72.0,52.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 10:39:50
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 11:44:40
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,47.0,34.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 11:46:55
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,53.0,38.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 11:58:03
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,76.0,56.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 18:51:18
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-14 18:51:21
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,74.0,54.38000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-15 04:08:18
IvpI5g0SLMY,hubbarddustin@example.com,Cooking,2.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,26.0,19.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-15 12:47:53
IwdsqsAHOak,michael58@example.com,Music,1137.0,237.0,3.0,53.0,0.0,97.0,11.0,5.0,28212.0,6600.0,1488.0,33.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-08-10 00:38:04
IwdsqsAHOak,michael58@example.com,Music,609.0,165.0,0.0,16.0,0.0,18.0,2.0,7.0,19094.0,5445.0,1881.0,41.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-08-10 00:38:55
IwdsqsAHOak,michael58@example.com,Music,753.0,169.0,2.0,23.0,0.0,18.0,3.0,5.0,20747.0,4260.0,1653.0,36.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2020-08-10 00:39:00
IwdsqsAHOak,michael58@example.com,Music,798.0,185.0,1.0,17.0,0.0,25.0,7.0,6.0,19167.0,4599.0,1441.0,32.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2020-08-10 03:59:24
IwdsqsAHOak,michael58@example.com,Music,598.0,110.0,0.0,11.0,0.0,15.0,5.0,3.0,12440.0,2948.0,1248.0,27.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-10 04:02:10
IwdsqsAHOak,michael58@example.com,Music,495.0,88.0,0.0,10.0,0.0,14.0,3.0,3.0,10055.0,1761.0,1218.0,27.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-10 08:01:56
IwdsqsAHOak,michael58@example.com,Music,603.0,119.0,0.0,14.0,0.0,12.0,3.0,7.0,15847.0,3506.0,1576.0,35.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2020-08-10 10:16:51
IwdsqsAHOak,michael58@example.com,Music,850.0,178.0,0.0,10.0,0.0,14.0,5.0,1.0,20358.0,4999.0,1437.0,31.920000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-10 12:57:44
IwdsqsAHOak,michael58@example.com,Music,724.0,149.0,0.0,12.0,0.0,11.0,2.0,1.0,16991.0,4155.0,1408.0,31.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-08-10 15:51:07
IwdsqsAHOak,michael58@example.com,Music,508.0,144.0,2.0,8.0,1.0,4.0,2.0,4.0,13120.0,3566.0,1549.0,34.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-08-10 15:51:16
IwdsqsAHOak,michael58@example.com,Music,570.0,143.0,1.0,8.0,0.0,7.0,1.0,3.0,13661.0,3152.0,1438.0,31.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2020-08-10 15:57:23
IwdsqsAHOak,michael58@example.com,Music,605.0,116.0,0.0,18.0,0.0,22.0,2.0,5.0,13672.0,2522.0,1355.0,30.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2020-08-10 15:59:15
